category,price,area,rooms,baths,garages,stratification,latitude,longitude,management_fee
-1,560000000,260,4,4,2,5,4.73818397521973,-74.0473937988281,0
-1,850000000,260,5,3,2,4,4.63080596923828,-74.0713195800781,0
-1,2500000000,258,2,2,4,4,4.71546948,-74.07010721,0
1,1650000000,258,3,5,0,5,4.66194200515747,-74.0535736083984,520000
1,1650000000,258,3,5,0,5,4.66133546829224,-74.0527420043945,520000
-1,1000000000,258,5,4,4,4,4.72509424,-74.04214098,0
-1,2500000000,258,5,2,0,5,4.73130858,-74.04515989,0
1,1499999999,257,3,4,2,6,4.69830179214478,-74.028923034668,800000
-1,1200000000,257,3,5,0,5,4.70068907,-74.07958904,0
-1,1400000000,256,3,3,2,6,4.6916422843933105,-74.04074096679688,400000
-1,890000000,256,4,3,2,6,4.70576763153076,-74.0630035400391,195000
1,1800500000,255,3,4,3,6,4.7189182,-74.02751447,1300000
-1,850000000,255,4,3,3,4,4.70073086,-74.07742759,0
1,1500000000,255,3,3,2,6,4.7095208168029785,-74.02748107910156,850000
1,2473000000,255,3,5,3,6,4.677278518676758,-74.0462875366211,1000000
-1,690000000,255,4,4,2,3,4.72093994,-74.05604186,0
-1,750000000,253,3,3,3,3,4.639194011688232,-74.14054870605469,0
1,1200000000,253,4,4,2,5,4.69869024,-74.02889852,736000
-1,1300000000,252,4,4,2,5,4.648054122924805,-74.08224487304688,0
-1,930000000,251,3,5,2,4,4.6726179122924805,-74.06478881835938,0
-1,2200000000,251,4,3,4,6,4.6925177574157715,-74.02961730957031,1239000
1,900000000,250,3,2,3,6,4.69597616,-74.04007331,645000
1,2400000000,250,3,4,4,6,4.65513324737549,-74.0476837158203,900000
-1,1400000000,250,5,5,3,4,4.639591693878174,-74.06120300292969,0
-1,1650000000,250,4,5,2,5,4.7275395,-74.072876,689000
-1,1250000000,250,4,3,4,4,4.724724,-74.046555,0
-1,550000000,250,5,5,2,3,4.6342244148254395,-74.12869262695312,10000
1,2100000000,250,3,4,3,6,4.71078041,-74.02503777,850000
1,1350000000,250,3,5,2,6,4.65631666,-74.05248254,1120000
-1,1200000000,250,4,4,3,6,4.7238311767578125,-74.021484375,850000
-1,750000000,250,4,4,1,4,4.67186744,-74.1186134,0
-1,650000000,250,2,4,0,3,4.62392997741699,-74.1642837524414,0
-1,620000000,250,1,2,0,3,4.69052305,-74.08847676,0
1,1500000000,250,3,4,4,5,4.70825624465942,-74.0320129394531,760000
-1,650000000,250,4,3,2,3,4.68529748916626,-74.10860443115234,40000
1,1600000000,250,3,4,3,6,4.716288089752197,-74.0274658203125,1480000
-1,960000000,249,3,4,3,5,4.69984482,-74.07957548,160000
1,1180000000,249,3,4,2,4,4.71408934,-74.03140456,560000
-1,960000000,249,3,4,3,5,4.69984482,-74.07957548,160000
-1,990000000,248,4,5,2,4,4.720146179199219,-74.04094696044922,460000
-1,990000000,248,4,5,2,4,4.720146179199219,-74.04094696044922,0
-1,1100000000,247,4,5,0,5,4.71667003631592,-74.0419235229492,0
1,2953600000,247,3,5,3,6,4.657965660095215,-74.05081176757812,0
1,2200000000,247,3,5,2,6,4.6628016,-74.0455148,1300000
1,2411000000,247,3,4,3,6,4.6721658706665,-74.0518035888672,0
-1,999000000,247,3,3,2,6,4.72472175,-74.07484587,1000000
-1,999000000,247,3,3,2,6,4.72472175,-74.07484587,1000000
-1,999000000,247,3,3,2,6,4.72472175,-74.07484587,1000000
-1,700000000,247,3,0,2,5,4.70676227,-74.06250634,0
1,1800000000,246,3,3,2,6,4.65793554,-74.04879328,1800000
-1,990000000,246,4,4,2,6,4.75879335403442,-74.0510940551758,300000
-1,1300000000,245,4,5,3,6,4.7351897,-74.07549451,930600
-1,750000000,245,4,5,2,5,4.712109565734863,-74.07447814941406,300000
-1,580000000,245,3,3,2,4,4.66879352,-74.12981071,0
-1,750000000,245,3,5,3,5,4.712109565734863,-74.07447814941406,200000
-1,720000000,245,4,4,3,4,4.66367358,-74.12619929,100000
-1,750000000,245,3,3,2,5,4.711449146270752,-74.07464599609375,0
-1,690000000,245,4,4,2,4,4.70004709,-74.06276688,0
1,1900000000,244,3,4,3,6,4.674988,-74.04565,1036000
1,1950000000,244,3,5,0,6,4.70338010787964,-74.036262512207,665000
-1,585000000,244,1,3,2,3,4.62719706,-74.13411572,0
-1,1200000000,243,4,4,2,5,4.68872392,-74.05783777,128000
-1,1420000000,242,4,4,0,6,4.70731496810913,-74.0461349487305,0
1,1180000000,242,4,4,2,6,4.68978204,-74.04179665,0
-1,1050000000,241,4,3,2,6,4.6872735023498535,-74.05375671386719,800000
1,780000000,241,3,3,2,5,4.709040641784668,-74.03388977050781,430000
-1,920000000,241,3,4,4,6,4.71523332595825,-74.0771102905273,660000
1,1490000000,240,3,4,3,6,4.72459477,-74.07618102,951000
-1,600000000,240,9,3,0,3,4.68438959121704,-74.0849304199219,0
-1,990000000,240,3,3,3,4,4.68842887878418,-74.04103088378906,100000
-1,780000000,240,3,4,1,4,4.54202318191528,-74.1146621704102,0
-1,780000000,240,8,5,2,2,4.70122051239014,-74.1013031005859,0
1,1950000000,240,4,6,0,5,4.65350770950317,-74.1069869995117,740000
-1,800000000,240,5,3,0,3,4.58064937591553,-74.1077423095703,0
-1,790000000,240,8,8,0,3,4.73451662063599,-74.0277709960938,0
1,3600000440,240,3,3,3,6,4.66532135009766,-74.0467834472656,0
-1,1000000000,240,3,5,2,5,4.73107385635376,-74.07073974609375,580000
-1,1639000000,240,3,3,2,6,4.684999465942383,-74.03121185302734,600000
-1,650000000,240,4,3,2,4,4.687864303588867,-74.07640838623047,100000
-1,489000000,240,0,0,0,3,4.73163509368896,-74.0257415771484,0
-1,490000000,240,4,5,0,3,4.60083097,-74.13733138,0
-1,580000000,240,0,0,0,3,4.73163509368896,-74.0257415771484,0
-1,580000000,240,9,6,0,3,4.58375978469849,-74.1297607421875,0
1,1200000000,240,3,4,2,6,4.685519218444824,-74.04463195800781,800000
-1,2160000000,240,4,3,3,4,4.72397997,-74.03015643,0
-1,830000000,240,5,4,1,5,4.72989197,-74.06401715,0
-1,1420000000,240,4,4,3,6,4.684999465942383,-74.03121185302734,200000
-1,950000000,239,3,4,1,5,4.7070536613464355,-74.05741119384766,0
1,897000001,238,4,4,3,6,4.71832466125488,-74.0780410766602,1375000
-1,710000000,238,3,3,3,5,4.71887949,-74.06747801,0
-1,800000000,237,3,4,2,5,4.688324928283691,-74.06990051269531,111111
1,1995000000,236,3,5,2,6,4.65624847,-74.04874134,1750000
-1,550000000,236,18,7,0,3,4.68969488143921,-74.0907363891602,1
-1,930000000,236,5,5,2,5,4.73134899139404,-74.0722427368164,580000
-1,500000000,236,5,3,1,3,4.676807403564453,-74.09553527832031,0
-1,495000000,236,5,3,1,3,4.676807403564453,-74.09553527832031,0
-1,1150000000,236,4,3,1,4,4.6551503,-74.10035554,0
-1,990000000,236,3,3,3,5,4.72127079,-74.04300841,0
1,1400000000,235,3,4,2,6,4.65710467,-74.04913745,1100000
-1,1100000000,235,3,3,3,5,4.705353260040283,-74.06440734863281,350000
-1,1050000000,235,4,5,1,5,4.70593122,-74.0644525,322000
1,1400000000,235,3,4,2,6,4.65710467,-74.04913745,1100000
-1,680000000,235,4,5,1,4,4.62921619415283,-74.0756454467773,0
-1,820000000,235,4,4,4,5,4.725076675415039,-74.06495666503906,220000
-1,1450000000,235,4,4,3,5,4.71605692,-74.04044005,690000
-1,760000000,234,5,4,1,4,4.67039996,-74.08524985,0
1,1480000000,234,4,4,2,6,4.661841,-74.04894,860000
1,1650000000,234,3,4,3,6,4.711074352264404,-74.02699279785156,1079000
1,1500000000,234,3,5,4,6,4.68003709,-74.04293217,850000
-1,700000000,233,4,4,1,4,4.6647983,-74.11944,0
-1,790000000,232,3,4,4,5,4.69795798,-74.07035886,0
-1,670000000,232,1,4,0,3,4.60169427,-74.09770632,0
-1,1000000000,230,3,3,3,5,4.71146681,-74.07395622,0
1,1900000000,230,3,5,3,6,4.673540115356445,-74.04605102539062,1200000
1,1400000000,230,3,4,3,6,4.69268751144409,-74.0414123535156,900000
-1,586000000,230,4,4,0,5,4.6995701789856,-74.0639801025391,0
1,1750000000,230,2,3,2,6,4.6849846839904785,-74.03148651123047,760000
1,780000000,229,4,4,2,6,4.69396352767944,-74.0364379882813,825000
-1,1000000000,229,2,2,2,5,4.702114582061768,-74.0821762084961,900000
-1,695000000,228,3,4,2,4,4.67001819610596,-74.1095657348633,0
-1,920000000,228,3,2,1,4,4.68800718,-74.0704458,0
-1,1100000000,228,4,5,3,5,4.7321674,-74.07796976,1190000
-1,695000000,228,3,4,2,4,4.67001819610596,-74.1095657348633,0
1,1498000000,227,3,5,2,6,4.66108839,-74.04796201,950000
-1,470000000,227,5,2,0,3,4.60607117,-74.12551113,0
-1,950000000,226,4,4,3,4,4.63169638,-74.09693433,0
1,1350000000,226,3,5,2,6,4.63721942,-74.05926514,768000
-1,720000000,226,4,4,4,5,4.685539245605469,-74.0438232421875,437000
-1,590000000,225,5,3,3,4,4.629942417144775,-74.1427993774414,300000
-1,950000000,225,4,4,3,0,4.789344310760498,-74.0545883178711,900000
-1,650000000,225,3,3,0,4,4.73569498,-74.03960112,0
-1,1120000000,224,4,5,3,6,4.71924352645874,-74.0759887695313,634000
1,1485000000,224,3,3,0,6,4.65787076950073,-74.0522689819336,905000
1,2100000000,224,3,4,2,6,4.65509505,-74.15310968,960000
-1,650000000,223,4,4,3,4,4.64836359024048,-74.0749359130859,0
-1,920000000,222,5,4,3,5,4.647793292999268,-74.08027648925781,100000
-1,650000000,222,6,3,1,4,4.63671875,-74.0624771118164,0
-1,990000000,221,3,4,2,1,4.73344794,-74.07657037,0
-1,564900000,221,4,4,2,4,4.67487326,-74.10659232,0
1,1450000000,221,2,3,3,6,4.6569737,-74.05102791,0
-1,660000000,220,4,3,2,4,4.6926398277282715,-74.07008361816406,0
-1,695000000,220,3,2,3,4,4.669817924499512,-74.12225341796875,0
-1,450000000,220,5,4,0,3,4.50562000274658,-74.101188659668,0
-1,1300000000,220,4,4,4,5,4.702159404754639,-74.06336212158203,300000
-1,560000000,220,4,3,2,3,4.63354873657227,-74.1306686401367,0
-1,1700000000,220,3,4,2,6,4.67403632,-74.04567176,1350000
-1,610000000,220,4,4,2,5,4.718315601348877,-74.04293823242188,500000
-1,800000000,220,4,4,2,5,4.698796272277832,-74.07868957519531,125000
-1,580000000,220,6,3,0,3,4.64186000823975,-74.069091796875,0
1,1500000000,220,4,4,2,6,4.67353202,-74.04907871,1200000
-1,660000000,220,4,3,2,4,4.69273042678833,-74.06993103027344,0
1,1500000000,220,3,4,3,5,4.638826370239258,-74.05790710449219,800000
1,1599999999,220,3,3,3,6,4.70039033889771,-74.0280227661133,909000
-1,780000000,220,3,4,1,5,4.69614957,-74.06670738,0
-1,450000000,220,5,4,3,4,4.642603874206543,-74.07215881347656,10000
-1,1100000000,220,20,7,0,4,4.6268162727356,-74.0835342407227,0
-1,1650000000,220,4,4,2,5,4.688796520233154,-74.03703308105469,125000
1,1380000000,220,3,4,2,6,4.6693000793457,-74.0515975952148,0
-1,460000000,220,4,2,1,3,4.681003570556641,-74.10945892333984,100000
-1,840000000,220,9,4,2,4,4.6727557182312,-74.0625686645508,0
-1,620000000,220,4,3,3,3,4.75515508651733,-74.0541076660156,0
1,1180000000,220,3,3,4,6,4.74224948883057,-74.0719909667969,920000
1,1500000000,220,3,4,3,6,4.65351819992065,-74.0493927001953,1200000
1,1200000000,219,3,3,2,6,4.67139468,-74.03981147,767000
1,1400000000,219,3,3,3,5,4.63882634,-74.0579092,860000
1,2783000000,219,3,4,3,6,4.66089633,-74.04995501,1576900
1,2500000000,218,3,3,4,5,4.696134090423584,-74.03223419189453,1200000
1,1800000000,218,3,5,3,6,4.677026271820068,-74.0439453125,1500000
-1,560000000,218,4,2,1,3,4.621315956115723,-74.11997985839844,30000
-1,870000000,217,3,4,4,5,4.692164421081543,-74.04046630859375,0
-1,1150000000,216,3,3,1,5,4.76379291,-74.05904737,660000
-1,890000000,216,4,4,3,4,4.647673606872559,-74.09309387207031,100000
-1,515000000,216,4,3,2,3,4.68097305297852,-74.1077499389648,0
-1,840000000,216,2,1,0,3,4.7400803565979,-74.084602355957,0
1,1250000000,215,3,4,2,6,4.71795892715454,-74.0270614624023,800000
1,940000000,215,4,5,4,6,4.68184566497803,-74.051643371582,1060000
-1,730000000,215,4,4,2,5,4.70287947,-74.06233881,0
-1,620000000,214,4,5,2,5,4.71720552444458,-74.0437927246094,615000
-1,1200000000,214,4,6,0,6,4.72331094741821,-74.0256652832031,750000
-1,430000000,213,4,2,2,3,4.63108015060425,-74.1336212158203,0
-1,550000000,213,5,3,1,3,4.623443126678467,-74.07796478271484,0
1,1260000000,213,3,4,3,6,4.71815576,-74.02704937,794000
1,1260000000,213,3,4,3,6,4.71815576,-74.02704937,794000
-1,915000000,213,3,3,1,4,4.64383542,-74.05796352,0
1,1600000000,213,3,5,3,6,4.66504515,-74.05202689,1400000
-1,750000000,212,6,4,4,4,4.64564561843872,-74.0875549316406,0
1,950000000,212,3,4,2,4,4.68674542,-74.0432393,985000
-1,560000000,212,4,5,2,3,4.627940654754639,-74.13044738769531,0
1,950500000,212,3,4,2,4,4.68668794631958,-74.0432510375977,985000
1,1800000000,212,3,4,3,6,4.671426773071289,-74.04285430908203,960000
-1,580000000,211,2,5,0,4,4.68967638,-74.09391313,0
-1,466000000,211,4,4,2,5,4.73126602172852,-74.0698699951172,400000
-1,899000000,211,4,5,3,5,4.51339197158813,-74.118278503418,856000
-1,700000000,211,5,3,0,2,4.60739994049072,-74.18505859375,0
-1,898900000,211,4,5,3,5,4.51339197158813,-74.118278503418,856000
-1,520000000,210,4,3,2,3,4.58336591720581,-74.0920562744141,0
-1,630000000,210,7,5,0,3,4.71111011505127,-74.1244888305664,0
-1,800000000,210,5,2,1,4,4.64270849,-74.06650506,425000
1,1500000000,210,3,4,3,6,4.6703901290893555,-74.04684448242188,1000000
1,1100000000,210,3,2,2,6,4.703415393829346,-74.04296875,859000
1,995000000,210,4,4,2,6,4.7011064,-74.03652025,680000
-1,900000000,210,4,3,3,6,4.725637435913086,-74.07528686523438,846000
1,1000000000,210,4,5,3,6,4.698936462402344,-74.04056549072266,1100000
-1,550000000,210,5,5,0,3,4.6925482749938965,-74.09187316894531,100000
1,960000000,210,3,3,2,6,4.6768798828125,-74.05398559570312,640000
-1,800000000,210,5,5,3,3,4.69267859,-74.10471877,0
-1,920000000,210,4,3,3,6,4.725675106048584,-74.07530212402344,846000
1,900000000,210,4,5,2,6,4.68619321,-74.04706452,650000
1,995500000,210,4,4,2,6,4.7011064,-74.03652025,680000
1,1650000000,210,3,4,3,6,4.66130447387695,-74.054801940918,860000
-1,640000000,210,4,4,2,4,4.72317206,-74.03883784,100000
-1,450000000,210,6,4,0,3,4.60112905502319,-74.1592178344727,0
1,1140000000,210,2,3,2,6,4.707758903503418,-74.04081726074219,780000
-1,950000000,210,4,3,2,5,4.726400375366211,-74.072021484375,515000
1,2256800000,210,3,5,3,6,4.677722454071045,-74.05560302734375,900000
-1,700000000,210,3,3,2,4,4.6983537673950195,-74.07994842529297,100000
-1,895000000,210,4,2,2,5,4.70482203,-74.07607311,0
-1,950000000,210,4,3,2,5,4.726353645324707,-74.07279968261719,515000
1,1350000000,210,4,4,4,6,4.69928503036499,-74.0428771972656,0
1,900000000,210,2,3,2,6,4.70774507522583,-74.04081726074219,780000
1,995500000,210,4,4,2,6,4.7011064,-74.03652025,680000
-1,1150000000,210,3,3,2,5,4.64823775,-74.08402389,0
-1,800000000,210,5,2,1,4,4.64267158508301,-74.066650390625,425000
1,1100000000,209,3,3,2,6,4.68908765,-74.04124713,795000
1,1150000000,208,4,0,0,5,4.73600006103516,-74.068000793457,650000
-1,680000000,208,3,4,4,4,4.732539176940918,-74.0455093383789,150000
1,1000000000,208,2,5,2,5,4.696103572845459,-74.06338500976562,715000
-1,690000000,208,4,3,2,4,4.72495171,-74.02919193,290000
-1,634000000,208,7,3,1,4,4.63518190383911,-74.0732040405273,0
1,1350000000,208,3,3,2,6,4.65505095,-74.05120843,750000
-1,820000000,208,3,4,3,5,4.72962760925293,-74.07142639160156,0
1,1350000000,208,3,3,2,6,4.65505095,-74.05120843,750000
1,1350000000,208,3,3,2,6,4.65505095,-74.05120843,750000
1,1150000000,208,3,5,2,6,4.69606637954712,-74.0390090942383,1100000
-1,980000000,207,3,4,4,5,4.69987812,-74.07963573,150000
1,1050000000,207,4,4,4,6,4.69012641906738,-74.0447082519531,1050000
1,1590000000,206,3,4,3,6,4.68741943,-74.05455844,0
1,1590000000,206,3,4,3,6,4.692185401916504,-74.05216217041016,798000
1,1350000000,206,3,4,2,6,4.67399263381958,-74.0491561889648,1400000
1,1590000000,206,3,4,3,6,4.69279526,-74.05505808,796000
-1,750000000,205,1,0,0,5,4.72989197,-74.06401715,400000
-1,620000000,205,3,4,2,4,4.72495174407959,-74.02919006347656,290000
-1,850000000,205,3,4,2,4,4.6855573654174805,-74.07108306884766,0
1,1250000000,205,3,3,3,6,4.64869546890259,-74.0503845214844,1100000
1,950000000,205,4,4,3,6,4.704666614532471,-74.0400390625,900000
-1,500000000,205,3,1,0,3,4.628945827484131,-74.12899780273438,0
-1,800000000,205,4,2,1,4,4.69071431,-74.07233888,0
1,2250000000,205,3,5,3,6,4.65517773,-74.04943376,1535000
1,1200000000,205,3,4,2,6,4.712958812713623,-74.03164672851562,583100
-1,700000000,204,4,2,0,4,4.67338991165161,-74.0646209716797,0
1,1600000000,204,3,3,2,5,4.67291593551636,-74.0587158203125,1025000
1,1350000000,203,4,5,0,6,4.65774454,-74.04907508,0
1,1400000000,203,3,3,3,6,4.66163889,-74.04697891,937000
1,1400000000,203,3,4,3,5,4.70873355865479,-74.028564453125,926000
1,1400000000,203,3,4,3,5,4.70891411,-74.02829301,926000
-1,890000000,203,4,3,3,4,4.663859844207764,-74.12504577636719,90000
1,1600000000,203,3,3,2,6,4.672877788543701,-74.04542541503906,1360000
1,800000000,203,3,3,2,6,4.69700717926025,-74.041374206543,636000
-1,900000000,203,5,4,1,4,4.6351054,-74.06937751,0
-1,780000000,202,4,4,2,5,4.73197646,-74.06198575,445000
-1,650000000,202,4,2,1,4,4.63727855682373,-74.0737609863281,0
-1,820000000,202,3,4,2,5,4.731558322906494,-74.06083679199219,450000
-1,780000000,202,4,3,2,4,4.73161647,-74.06092458,471000
-1,1280000000,202,3,3,2,5,4.71025562286377,-74.052360534668,652000
-1,1300000000,200,4,3,2,5,4.71739912033081,-74.0425186157227,0
1,2200000000,200,2,3,2,4,4.65372681,-74.06177294,433000
-1,560000000,200,3,3,2,4,4.66753721237183,-74.1263427734375,150000
1,1300000000,200,4,4,2,6,4.67790842056274,-74.0541534423828,717000
1,1100500000,200,3,4,2,6,4.67940884,-74.04944819,828000
-1,650000000,200,4,3,2,4,4.7243514,-74.04696,390000
1,1350000000,200,3,3,2,6,4.65847682952881,-74.0552825927734,766000
1,1600000000,200,3,4,2,6,4.6849846839904785,-74.03148651123047,1600000
-1,750000000,200,5,5,2,1,4.66442249,-74.1132311,0
-1,480000000,200,0,0,0,3,4.70093154907227,-74.0903244018555,0
1,1300000000,200,3,4,4,6,4.70595549,-74.04178789,800000
1,1100500000,200,3,4,2,6,4.67940884,-74.04944819,828000
-1,1200000000,200,3,3,0,5,4.71947898,-74.02999755,0
1,750000000,200,3,3,0,3,4.62200021743774,-74.068000793457,660000
-1,1200000000,200,3,3,4,6,4.70480489730835,-74.03611755371094,11111
1,1400500000,200,3,3,2,6,4.6671183,-74.0487223,850000
-1,720000000,200,3,2,3,4,4.66586046,-74.11891077,0
-1,580000000,200,5,4,2,4,4.62867546081543,-74.1437225341797,0
1,1400000000,200,3,3,2,6,4.6671183,-74.0487223,850000
1,1350000000,200,3,4,2,6,4.65692138671875,-74.05049133300781,950000
-1,600000000,200,3,2,2,4,4.72835547,-74.05092924,0
-1,620000000,200,4,4,2,6,4.77330852,-74.05264098,575000
-1,620500000,200,4,4,2,6,4.77330852,-74.05264098,575000
1,1100000000,200,3,4,2,6,4.67940884,-74.04944819,828000
1,997000000,200,3,5,3,6,4.6872615814209,-74.047981262207,907000
1,1300000000,200,3,3,4,6,4.6894793510437,-74.0497894287109,1200000
-1,910000000,200,5,5,4,4,4.670022010803223,-74.12409210205078,110000
-1,910000000,200,6,6,0,4,4.6699538230896,-74.1238632202148,110000
-1,980000000,200,4,5,3,5,4.713785171508789,-74.02999877929688,550000
1,2000000000,200,3,5,3,6,4.6518707275390625,-74.05095672607422,1200000
-1,660000000,200,1,3,1,4,4.65008577,-74.09252471,0
-1,850000000,200,3,5,2,5,4.708671569824219,-74.05546569824219,650000
-1,650000000,200,4,4,2,4,4.6499137878418,-74.0927276611328,0
1,1350000000,200,3,3,2,6,4.65847682952881,-74.0552825927734,766000
-1,875000000,200,4,3,1,5,4.70189905166626,-74.05597686767578,0
-1,620000000,200,4,4,2,6,4.77330852,-74.05264098,575000
-1,979000000,200,4,4,3,4,4.71537335,-74.02978965,400000
-1,1200000000,200,3,3,4,5,4.7103190422058105,-74.03263092041016,895000
1,1400000000,200,3,3,2,6,4.6671183,-74.0487223,850000
-1,810000000,200,4,3,2,5,4.76593153,-74.04133086,309000
1,930000000,200,3,3,2,5,4.71332834,-74.08187418,730000
1,1350500000,199,3,3,2,6,4.65713684,-74.05038922,900000
-1,686000000,199,5,3,2,4,4.6674333,-74.081474,0
1,1350000000,199,3,3,2,6,4.65713684,-74.05038922,900000
1,850000000,199,4,3,2,4,4.64573955535889,-74.0581359863281,1020000
-1,900000000,199,4,4,3,4,4.65359020233154,-74.0877304077148,0
-1,890000000,198,3,4,2,4,4.653598,-74.08556,135000
-1,540000000,198,3,2,0,5,4.71783590316772,-74.0348892211914,400000
1,1500000000,198,3,5,2,6,4.66697120666504,-74.0476684570313,850000
-1,580000000,198,3,3,2,5,4.72943164,-74.07088491,539400
1,880500000,198,4,3,2,6,4.69970576,-74.03427687,630000
1,880000000,198,4,3,2,6,4.69970576,-74.03427687,630000
1,880000000,198,4,3,2,6,4.69970576,-74.03427687,630000
1,940000000,198,4,4,2,6,4.66279983520508,-74.0471801757813,950000
-1,550000000,197,3,3,2,4,4.733852386474609,-74.06009674072266,0
1,830000000,197,3,5,2,5,4.7373161315918,-74.0640106201172,430000
-1,560000000,197,4,4,2,4,4.733852386474609,-74.06009674072266,0
-1,600000000,196,5,5,0,2,4.61399749,-74.06627077,0
-1,700000000,196,3,4,2,4,4.66259887,-74.12404172,200000
-1,900000000,196,7,3,0,3,4.74195861816406,-74.0346374511719,0
1,750000000,196,3,3,2,6,4.69624614715576,-74.0354690551758,615000
-1,450000010,196,4,3,2,3,4.743395805358887,-74.09089660644531,0
1,1250000000,196,3,5,2,6,4.66381978988647,-74.1333084106445,800000
1,740000000,195,4,6,0,4,4.726646900177,-74.0600433349609,290000
1,1300000000,195,4,4,2,5,4.69968444,-74.04773096,1030000
1,929000000,195,3,4,2,5,4.74746089,-74.06783512,450000
1,900000000,195,3,3,2,4,4.65757608413696,-74.1288452148438,441500
1,1150000000,195,3,5,4,6,4.70455503463745,-74.0399856567383,0
-1,920000000,195,4,5,2,6,4.78619050979614,-74.0636138916016,700000
1,900000000,195,3,3,3,6,4.707677364349365,-74.04170227050781,567000
1,2150000000,194,3,4,0,6,4.67732683,-74.04123685,0
-1,550000000,194,4,2,0,3,4.67464828491211,-74.140754699707,0
-1,480000000,194,4,3,0,3,4.62766293,-74.13656974,0
1,1200000000,193,3,4,4,5,4.710967540740967,-74.04878234863281,850000
1,998000000,193,4,5,3,6,4.7084698677063,-74.0353546142578,780000
-1,665000000,193,3,4,2,4,4.68679955,-74.06800869,0
1,3000802500,193,3,3,3,6,4.66532135009766,-74.0467834472656,0
1,1350000000,193,4,4,1,6,4.67821798,-74.04787234,590000
1,750000000,192,0,0,0,6,4.68549013137817,-74.0490264892578,606100
1,1300000000,192,4,5,2,6,4.719089508056641,-74.02770233154297,850000
-1,750000000,192,4,4,2,5,4.718076705932617,-74.02976989746094,470000
